# Constructed from biom file
#OTU ID	CK	JXBR16	R37J16	RW37
k__Bacteria;p__Bacteroidetes;c__Bacteroidetes VC2.1 Bac22	3.0988934368e-05	0.000349228184418	6.07021212019e-05	3.96109413342e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.00054230635144	0.000313027701887	8.54326150249e-05	6.93191473349e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0137229331026	0.0189285934835	0.00740565878663	0.00376105887968
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0100016785673	0.0019250138946	0.000148382962938	0.00151313795897
k__Bacteria;p__Bacteroidetes;c__SB-5	0.0	0.0	8.99290684473e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.0467519723166	0.0430274676485	0.0398340808687	0.0659264702096
k__Bacteria;p__Bacteroidetes;c__WCHB1-32	0.0	1.06472007445e-05	0.0	0.0
k__Bacteria;p__Candidate division OP3;c__	1.03296447893e-05	2.34238416378e-05	0.0	0.0
k__Bacteria;p__Candidate division SR1;c__	0.0	0.000110730887742	0.0	0.0
k__Bacteria;p__Candidate division WS6;c__	0.000113626092683	0.0	0.00145460268213	0.000287179324673
k__Bacteria;p__Chlamydiae;c__Chlamydiae	0.000258241119733	0.000144801930125	0.000179858136895	0.000134677200536
k__Bacteria;p__Chlorobi;c__Chlorobia	0.00189548981884	0.00404806572304	0.0018098225025	0.0014101495115
k__Bacteria;p__Chlorobi;c__Ignavibacteria	3.0988934368e-05	2.76827219356e-05	0.0	1.98054706671e-06
k__Bacteria;p__Chloroflexi;Other	1.03296447893e-05	0.00013415472938	6.74468013354e-06	3.96109413342e-06
k__Bacteria;p__Chloroflexi;c__	0.000733404780043	0.00113712103951	0.0003619645005	0.000386206678009
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.0317068446809	0.0183089264002	0.0178374307265	0.00989481314529
k__Bacteria;p__Chloroflexi;c__Ardenticatenia	1.5494467184e-05	0.00104129623281	2.24822671118e-05	3.16887530674e-05
k__Bacteria;p__Chloroflexi;c__Caldilineae	0.00121889808514	0.00433766958329	0.0010656594611	0.000924915480154
k__Bacteria;p__Chloroflexi;c__Chloroflexia	0.0105672266195	0.00763404293377	0.00824199912319	0.00647242781401
k__Bacteria;p__Chloroflexi;c__Dehalococcoidia	0.0	4.25888029778e-06	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Elev-1554	6.1977868736e-05	0.0	3.59716273789e-05	4.35720354676e-05
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.000544888762638	0.00705057633298	0.000373205634056	0.00028915987174
k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	0.00171213862383	0.0031707363817	0.000885801324206	0.000962545874421
k__Bacteria;p__Chloroflexi;c__JG37-AG-4	0.0656293981691	1.70355211911e-05	0.0731910205825	0.0509951258737
k__Bacteria;p__Chloroflexi;c__KD4-96	0.00687179619611	0.0216862184763	0.0100225946784	0.00607631840067
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.0359471638669	0.00179937692581	0.0426286266707	0.0381770252579
k__Bacteria;p__Chloroflexi;c__P2-11E	0.00011620850388	0.00136497113544	7.4191481469e-05	9.30857121354e-05
k__Bacteria;p__Chloroflexi;c__S085	0.00321251952948	0.0134367673395	0.00168392180667	0.00153888507083
k__Bacteria;p__Chloroflexi;c__SAR202 clade	0.0	0.000178872972507	0.0	0.0
k__Bacteria;p__Chloroflexi;c__SHA-26	0.000294394876496	4.04593628289e-05	0.000197843950584	0.000320848624807
k__Bacteria;p__Chloroflexi;c__TK10	0.0160316087131	0.00756590084901	0.0117065164851	0.010896969961
k__Bacteria;p__Chloroflexi;c__Thermomicrobia	0.00254367502937	0.00858803212048	0.00312503512854	0.00337287165461
k__Bacteria;p__Cyanobacteria;Other	0.0	0.0	4.49645342236e-06	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.00268829005643	0.000602631562136	0.00619386458931	0.00324611664234
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria	0.00790476067504	0.000417370269183	0.00348699962904	0.00389177498609
k__Bacteria;p__Cyanobacteria;c__ML635J-21	0.0012602166643	0.000781504534643	0.00354095707011	0.00215483520858
k__Bacteria;p__Cyanobacteria;c__Melainabacteria	0.00169664415665	0.000221461775485	0.00176710619499	0.00196866378431
k__Bacteria;p__Deferribacteres;c__Deferribacteres	7.747233592e-06	0.0	0.0	0.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci	1.80768783813e-05	8.09187256578e-05	4.72127609348e-05	3.16887530674e-05
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.00250493886141	0.00178021196447	0.00125001405142	0.00120615316363
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	0.000408020969179	0.0004791240335	0.000121404242404	6.53580532015e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.00312471754878	0.00244885617122	0.00424690025742	0.00356102362595
k__Bacteria;p__Firmicutes;c__Clostridia	0.000880602218291	0.000481253473649	0.000658730426376	0.000402051054542
k__Bacteria;p__Firmicutes;c__Erysipelotrichia	0.000302142110088	0.000945471426107	4.49645342236e-05	7.32802414683e-05
k__Bacteria;p__Firmicutes;c__Negativicutes	8.78019807094e-05	8.30481658067e-05	0.000308007059432	2.97082060007e-05
k__Bacteria;p__Firmicutes;c__OPB54	7.48899247227e-05	2.12944014889e-06	4.49645342236e-05	3.56498472008e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	3.61537567627e-05	2.12944014889e-06	2.92269472454e-05	2.7727658934e-05
k__Bacteria;p__GAL08;c__	5.16482239467e-06	0.0	4.49645342236e-06	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.0261933967746	0.0521201770842	0.0449532930901	0.0625021043313
k__Bacteria;p__Gracilibacteria;c__	0.000216922540576	0.00103064903206	0.000175361683472	0.000287179324673
k__Bacteria;p__Hydrogenedentes;c__	8.26371583147e-05	0.00106684951459	9.66737485808e-05	9.11051650687e-05
k__Bacteria;p__JL-ETNP-Z39;c__	0.0	0.00094121254581	0.0	0.0
k__Bacteria;p__Latescibacteria;c__	0.000609449042571	0.00411620780781	0.000236063804674	0.000184190877204
k__Bacteria;p__Lentisphaerae;c__Oligosphaeria	0.0	6.38832044667e-06	0.0	0.0
k__Bacteria;p__Microgenomates;c__	0.000410603380376	0.000662255886305	0.000256297845075	0.000560494819879
k__Bacteria;p__Nitrospirae;c__Nitrospira	0.00652575309567	0.0244523612297	0.00635124045909	0.00572972266399
k__Bacteria;p__Omnitrophica;c__NPL-UPA2	2.58241119733e-06	8.51776059556e-06	0.0	7.92218826684e-06
k__Bacteria;p__Parcubacteria;c__	0.000488075716296	0.000621796523476	0.000337234006677	0.000380265036808
k__Bacteria;p__Planctomycetes;c__BD7-11	6.45602799334e-05	6.60126446156e-05	3.82198540901e-05	1.3863829467e-05
k__Bacteria;p__Planctomycetes;c__C47	0.0	4.25888029778e-06	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190	3.61537567627e-05	0.000310898261738	2.24822671118e-06	3.96109413342e-06
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.00204268725709	0.00685253839913	0.00139614878764	0.0015765154651
k__Bacteria;p__Planctomycetes;c__Pla3 lineage	0.0	0.000159708011167	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Pla4 lineage	1.03296447893e-05	0.000108601447593	2.24822671118e-06	1.98054706671e-06
k__Bacteria;p__Planctomycetes;c__Planctomycetacia	0.000488075716296	0.000166096331613	0.000265290751919	0.000215879630271
k__Bacteria;p__Planctomycetes;c__SPG12-401-411-B72	0.0	4.25888029778e-06	0.0	0.0
k__Bacteria;p__Planctomycetes;c__vadinHA49	3.61537567627e-05	1.916496134e-05	2.02340404006e-05	5.14942237345e-05
k__Bacteria;p__Proteobacteria;Other	0.000253076297339	0.000470606272905	0.000251801391652	0.000275296042273
k__Bacteria;p__Proteobacteria;c__ARKICE-90	2.84065231707e-05	3.832992268e-05	3.14751739565e-05	9.90273533355e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.105246168347	0.0851137227512	0.13937207028	0.160180705114
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0943277338051	0.0985930788936	0.12338268191	0.129541641992
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.0320425581365	0.0346907094656	0.0257309547095	0.0283099397716
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0	1.06472007445e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0427311580823	0.0909718126008	0.0408030665812	0.0391177851146
k__Bacteria;p__Proteobacteria;c__JTB23	5.16482239467e-06	2.12944014889e-05	0.0	3.96109413342e-06
k__Bacteria;p__Proteobacteria;c__SC3-20	0.0	4.25888029778e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__SK259	1.03296447893e-05	0.0	0.0	1.98054706671e-06
k__Bacteria;p__Proteobacteria;c__SPOTSOCT00m83	3.0988934368e-05	2.12944014889e-05	2.69787205342e-05	0.0
k__Bacteria;p__Proteobacteria;c__TA18	0.000289230054102	0.000261921138314	0.000141638282804	0.000140618841736
k__Bacteria;p__SHA-109;c__	0.000544888762638	0.00237858464631	0.000568801357929	0.00045750637241
k__Bacteria;p__SM2F11;c__	0.00247911474944	0.000157578571018	0.000935262311852	0.000954623686155
k__Bacteria;p__Saccharibacteria;Other	0.000389944090798	4.68476832756e-05	0.000696950280466	0.00111306745149
k__Bacteria;p__Saccharibacteria;c__	0.0304233863158	0.0382702983559	0.0582830292607	0.0592837153479
k__Bacteria;p__Saccharibacteria;c__Unknown Class	0.000302142110088	7.66598453601e-05	2.24822671118e-05	3.96109413342e-06
k__Bacteria;p__Saccharibacteria;c__candidate division TM7 bacterium LY2	0.0	0.0	4.49645342236e-06	0.0
k__Bacteria;p__Spirochaetae;c__Spirochaetes	0.000245329063747	0.000104342567296	1.34893602671e-05	1.98054706671e-06
k__Bacteria;p__Synergistetes;c__Synergistia	5.16482239467e-06	0.0	0.0	0.0
k__Bacteria;p__TM6;c__	0.00136867793459	0.000161837451316	0.000492361649749	0.000655561079081
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	6.74468013354e-06	0.0
k__Bacteria;p__Thermotogae;c__Thermotogae	0.00427389053159	0.00785337526911	0.00562506323138	0.00344813244314
k__Bacteria;p__Verrucomicrobia;Other	0.0	6.38832044667e-06	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__OPB35 soil group	0.0027141141684	0.0092204758447	0.00147933317596	0.000982351345089
k__Bacteria;p__Verrucomicrobia;c__Opitutae	0.000519064650664	0.00144801930125	0.000251801391652	0.00030104315414
k__Bacteria;p__Verrucomicrobia;c__S-BQ2-57 soil group	1.03296447893e-05	2.76827219356e-05	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria	0.00156752359678	0.00264476466492	0.000962241032386	0.000837771409219
k__Bacteria;p__Verrucomicrobia;c__UA11	5.16482239467e-05	1.916496134e-05	2.24822671118e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobia Incertae Sedis	7.747233592e-05	2.98121620845e-05	4.49645342236e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	9.55492143014e-05	0.00399908859962	5.17092143572e-05	3.56498472008e-05
k__Bacteria;p__WCHB1-60;c__	0.00561416194301	0.00132238233246	0.00432558819231	0.00394921085102
k__Bacteria;p__WD272;c__	0.0035818043307	0.0	0.00524960937061	0.00575348922879
