"","CCA1","CCA2"
"JG37-AG-20",-0.473858819913907,0.558518623894145
"Erythrobacteraceae",1.03199324864534,0.28329636523413
"Caldilineaceae",0.785855293078461,-0.0315617982377222
"DA111",-0.358073954080127,0.254811010061931
"FFCH7168",-0.404756384317376,0.521041153034167
"Frankiaceae",-0.515177717589454,-0.0768871335372816
"Verrucomicrobiaceae",1.56117405748646,-0.044484006643855
"Enterobacteriaceae",-0.335274551269928,0.0977133582948148
"JG30a-KF-32",-0.594744489470977,0.04280294106767
"Acidothermaceae",-0.537862726982831,0.0360191282374669
"Polyangiaceae",-0.106571242242193,0.267410917516684
"FCPS473",-0.583264079109961,0.147762900104736
"Blattabacteriaceae",-0.217965541377379,-1.10317398247131
"Rhodocyclaceae",0.635083944944017,0.976979647626339
"Rhizobiaceae",0.0729927015621977,-0.140304315516612
"Thermosporotrichaceae",-0.607805746756067,0.128529957257814
"Marine Group II",0.0610719430916619,0.461138650157474
"Acetobacteraceae",-0.437636739599962,0.38452799291596
"Elev-16S-573",0.738700775907892,-0.182029963289137
"FamilyI_1",-0.553400654393892,1.40755263203123
"480-2",-0.144115931005505,-0.0623097393213805
"Ktedonobacteraceae",-0.583045303722198,0.0374096646217967
"mle1-27",-0.257487031846438,-0.0343677041092039
"Cystobacteraceae",-0.430792587652477,0.0130951348339802
"BIrii41",0.194729647227533,0.136447175938626
"Thermomonosporaceae",-0.557753734763852,-0.278056188325623
"Acidimicrobiaceae",0.133704619228646,0.059606248550746
"Paenibacillaceae",-0.247457145286736,-0.196738578180496
"Ellin6055",0.71349316807372,-0.0830225857644614
"0319-6M6",-0.113925454991022,-0.129782795675328
"Chromatiaceae",1.32126785632483,-0.102348717944178
"Syntrophaceae",1.62857035958187,0.073002128121686
"Patulibacteraceae",-0.378312750799777,-0.00597558239241702
"Opitutaceae",0.828455599466054,0.186853907372197
"Geodermatophilaceae",0.676828555488841,-0.113663458171852
"Catenulisporaceae",-0.581398728425958,0.116405152561942
"Methylobacteriaceae",0.519236121968981,-0.16858028720283
"Hyphomonadaceae",0.110196435263149,-0.0762760970372137
"Erysipelotrichaceae",0.843585868046624,0.279341517915214
"Sandaracinaceae",0.172658833056529,0.295884112604937
"JG34-KF-361",1.72688102544551,-0.00234908616730701
"Bacillaceae",-0.170397190490842,-0.0422906128327329
"11-24",0.103115324322321,0.103955631720536
"Methylophilaceae",0.347354326236796,0.690727279555934
"Halomonadaceae",-0.365933972498016,2.4857907697844
"Desulfurellaceae",0.314973506609233,0.178433391308663
"Microbacteriaceae",-0.162664268825138,-0.0999027927919154
"YNPFFP1",-0.372783171313562,0.131403145968113
"Chthoniobacteraceae",0.824996074202794,0.243822685984455
"Legionellaceae",-0.0231079777290032,-0.157046327399344
"Iamiaceae",0.659126939546653,-0.159096932638426
"BacC-u-018",-0.566062407376529,0.118860061826193
"KD3-93",1.36920968272687,-0.0420494431903077
"P3OB-42",0.0972909592979336,-0.0849934572089689
"Herpetosiphonaceae",1.36399111373662,-0.12245232838396
"KF-JG30-B3",0.184044045798114,0.548347457317555
"Nocardiaceae",0.0660496412955195,-0.0671118934083609
"I-10",0.313173202700573,0.113411363318739
"DA101 soil group",0.0477970938407763,0.26464054284368
"Holophagaceae",-0.488474906919169,-0.185601201766247
"Rubrobacteriaceae",1.68250519651092,-0.126900410664388
"Rhodobacteraceae",0.979565416248045,0.282011607165349
"MNC12",0.561158332746412,0.260704739337276
"Solirubrobacteraceae",0.659280014844514,-0.0492537955256997
"Cellvibrionaceae",0.53111391683494,0.142362582484138
"Neisseriaceae",-0.26775887285176,0.917901323665568
"Xiphinematobacteraceae",1.14038360238142,-0.10070545646526
"DS-100",0.450974556966553,-0.0256741347347285
"Oceanospirillaceae",1.48503765205428,0.0813118193042671
"Phaselicystidaceae",-0.054912047716022,0.274856772195201
"Blfdi19",0.304504224047759,0.312486333076825
"Salinisphaeraceae",1.60460568802746,0.226455786299073
"KCM-B-60",1.15867896463568,0.122148508557202
"Rs-E47 termite group",-0.685851916034328,1.51393826413749
"Oligoflexaceae",0.46083150269144,0.104774505398252
"A0839",-0.534620864355912,1.29718853903286
"Nitrospinaceae",1.58718358487978,-0.0657576968345105
"Family Incertae Sedis",1.70118737950444,0.0706317679076093
"DUNssu044",0.113183681882435,0.0743347008410142
"NS11-12 marine group",0.281505650576597,0.941616130357058
"Unknown Family_2",-0.0712708235413697,-0.377035985825277
"PHOS-HE51",1.51629105481662,0.0934891449705274
"Nevskiaceae",-0.515350099664898,0.956563181497828
"Acidimicrobiales Incertae Sedis",0.680543997545476,0.220155426291715
"Cryomorphaceae",1.4031549543131,-0.169674815631004
"alphaI cluster",-0.433886383035017,-0.0808696994980699
"Flammeovirgaceae",-0.320779886833211,-0.717564652376412
"1921-2",-0.551414697186043,0.114083488050654
"AKIW781",1.5248067449356,-0.0606355140885342
"Plot4-2H12",0.367235136506094,0.280523737133567
"KD3-10",-0.479028708642594,-0.135615620074787
"SM2D12",-0.0912956842156933,0.547472733971596
"G12-WMSP1",-0.535723185774543,0.166098133372479
"1921-3",-0.594742389652606,0.0438513601183039
"Unknown Family_3",-0.132864041411169,1.00440854637322
"Hydrogenophilaceae",1.60591710309162,-0.0834103740330588
"Sporichthyaceae",-0.0481391034336833,0.00519431967732475
"PAUC26f",1.47770186830653,0.000357731357688884
"Rhodobiaceae",0.0996198439586369,-0.0123396542075747
"Clostridiaceae 1",-0.377133884300689,0.198936423173859
"Veillonellaceae",-0.463570515229126,-0.0159049370600844
"TK34",0.959951023969041,0.207553614896269
"Ectothiorhodospiraceae",0.992364742840461,0.254699572224314
"4-29",-0.221455159417669,1.62077773624708
"Elev-16S-1166",-0.495157534737023,1.25153419649967
"Promicromonosporaceae",1.36444342536121,-0.116015118762684
"Myxococcaceae",-0.470773782420388,-0.584099895796587
"Planctomycetaceae",-0.215787841276438,0.254613631812117
"Glycomycetaceae",1.28821830732662,-0.126262267731147
"VHS-B3-70",0.739772358803589,-0.128758789013932
"Lachnospiraceae",0.105828164947015,0.549513478808845
"288-2",1.07448087206527,-0.239267429993631
"TM146",-0.435193153490526,0.336235416231687
"Fibrobacteraceae",0.29144782641001,0.478038984024705
"Alcaligenaceae",-0.10553265021165,0.114076436893691
"Lactobacillaceae",0.780469824188274,0.0175135934759365
"WW2-159",-0.186358452646166,-0.216305446165023
"AKYH767",-0.539581961891594,1.56384131739633
"27F-1492R",-0.0436700442250629,0.318418189434646
"1959-1",-0.621803204433609,0.0782728340667875
"Sva0725",0.418528468528876,-0.226921727475638
"Methylococcaceae",1.34156269062047,-0.0548829675796855
"Bacteriovoracaceae",0.814553495670839,-0.206102642325918
"Ruminococcaceae",-0.222834366431569,0.539999373316771
"Rickettsiales Incertae Sedis",0.150989500999253,-0.136557304803475
"Spirochaetaceae",-0.55466249961307,1.51902323053377
"Gallionellaceae",0.0263155860634681,0.934465900569654
"Planococcaceae",0.209054319063133,-0.161191584875633
"Streptosporangiaceae",0.222410299226333,-0.116355964603263
"EV818SWSAP88",-0.265645699054759,1.63481590509873
"KCM-B-15",-0.0507840614792154,-0.045638716088318
"CCU22",1.5184636052733,-0.0262178935287178
"Mitochondria",-0.153438395994555,0.267192066553165
"Lolium perenne",-0.102024678402002,-0.144322101112686
"SJA-149",0.0792456887693729,0.0974839833002587
"AKYH478",0.202807887085105,-0.519067159995752
"FD035",1.66823290732166,-0.140586822338894
"Prevotellaceae",1.39757086189073,0.0173188389489103
"Actinospicaceae",-0.60217693319747,-0.102542768802098
"Parachlamydiaceae",-0.152755567648892,-0.0162400959592299
"Nannocystaceae",0.92663874462839,-0.13212255535908
"Cryptosporangiaceae",-0.464129774858778,-0.0288831750341964
"Alicyclobacillaceae",-0.484899924202756,0.166510881965833
"Cyclobacteriaceae",0.94568360632071,0.606129932296468
"Phycisphaeraceae",0.477937622741939,0.275036040405109
"Kineosporiaceae",0.208500858248063,0.0492403228578744
"FFCH13075",1.15242591645046,0.18853088434445
"Sphaerobacteraceae",0.953653352807429,-0.218800835257108
"SJA-28",1.0275268209122,-0.0998905080864673
"FukuN18 freshwater group",0.405702217487911,0.115277549612497
"DUNssu371",0.0142779353317886,0.0412493059439169
"Rickettsiaceae",-0.318066310175041,-0.151962272085942
"Geobacteraceae",0.587364427184452,0.978101752989052
"Porphyromonadaceae",-0.472184392862911,0.98873119361638
"Nakamurellaceae",-0.441644005941425,-0.105931467552556
"Chloroflexaceae",0.749485640688116,0.320089560118881
"Leptospiraceae",1.20773056479135,0.597740693264253
"Unknown Family_4",0.134866514773419,0.346293900770203
"Elev-16S-1332",0.996623598642401,0.0398295875553954
"Propionibacteriaceae",0.38577693646889,0.0301824797804237
"Clostridiales vadinBB60 group",-0.63495449788789,0.842000799439233
"Unknown Family_5",-0.591029674200549,1.33704785093757
"Halieaceae",-0.405555736252656,1.54144424980876
"Sh765B-TzT-35",1.56654587768917,-0.284458895009611
"Sva0996 marine group",1.55963329584058,-0.149462208363839
"bacteriap25",1.26721245289481,0.0196804179210448
"Bacteroidales S24-7 group",1.48586387851029,-0.112998388964531
"Conexibacteraceae",-0.482462090179284,0.00662296823531112
"Spongiibacteraceae",1.54256557335012,0.098285602474096
"NS72",1.88144100996911,0.13059807149543
"GR-WP33-58",1.44154658755981,-0.248437834567046
"Cellulomonadaceae",0.412952640840743,0.673403470163854
"Trueperaceae",1.34420047460322,-0.13115678215708
"Beijerinckiaceae",-0.341754550884721,-0.307295001872682
"Euzebyaceae",1.79278541485518,-0.0283875516682175
"MND8",0.987205799431061,-0.238973642180259
"JG34-KF-161",-0.319431153018004,-0.414535299566372
"7B-8",1.26666312314038,-0.124677474165985
"cvE6",0.387864006385278,0.364273443198138
"Acidaminococcaceae",2.0697652861299,0.203811994789652
"Unknown Family_6",0.0336239255642294,0.448356013831143
"Thermoactinomycetaceae",1.32573153797563,0.044835009812206
"Simkaniaceae",-0.529115101151178,1.32719048202323
"Desulfovibrionaceae",-0.363724127174641,1.24541106288301
"1174-901-12",-0.582946796246967,0.262817462724453
"Holosporaceae",0.187503554962049,0.0344626742940849
"CWT CU03-E12",-0.426061586788553,1.90637201695089
"CA002",1.03810774964343,-0.217213918864941
"LWSR-14",-0.466219375246207,-0.366714242721457
"Bacteroidaceae",-0.248504495296989,-0.37083277602515
"AT-s3-44",1.69668341974495,-0.0500639735232469
"Bacteroidales RF16 group",2.20711911256709,0.257210381433944
"Vulgatibacteraceae",-0.421855102853239,0.333641025929962
"Peptococcaceae",0.3508483300496,0.00270867034210649
"Fusobacteriaceae",-0.525272744420797,-0.111369527191292
"BSV26",0.349682637897292,1.2857378809187
"AKIW1012",-0.29845411707318,1.17062956369619
"NS9 marine group",0.531630421011955,0.442132488786455
"Methylocystaceae",-0.110903884307214,-0.0500746806714516
"Enterococcaceae",0.237302953295385,-0.507912175659591
"Unknown Family_7",-0.371397605612427,2.54034229236432
"Rikenellaceae",0.408037841352967,0.0573734188757083
"Pasteurellaceae",0.163436909730325,0.0193186186804592
"FFCH9454",0.0660438348952626,0.183744702786453
"Deinococcaceae",0.031785021339533,-0.364340706149185
"Sneathiellaceae",1.28158282851461,0.258101395131423
"Thiotrichaceae",-0.533378523629909,-0.597391534686759
"Aeromonadaceae",-0.668805194551028,1.39757801964386
"Unknown Family_8",-0.685851916034327,1.51393826413749
"CHAB-XI-27",0.139533729528407,0.112102176643791
"Peptostreptococcaceae",0.0239110473258868,-0.179659658312622
"Corynebacteriaceae",0.494054583616946,0.125542391882734
"BCf3-20",-0.44630734705119,-0.27248011638622
"AKIW659",-0.309730090772355,0.0471298938536914
"Brucellaceae",0.0580605380964708,-0.451012513648434
"Amb-16S-1034",0.35324360768414,-0.00603738520089628
"RB446",0.181088056384029,-0.234257822461863
"Gracilibacteraceae",0.957859027267464,0.296567719903958
"FFCH16767",1.29675270013687,0.118858664773594
"Elusimicrobiaceae",-0.685851916034327,1.51393826413749
"Aurantimonadaceae",0.110019045811627,0.727604620787712
"FFCH5858",1.82755753188429,-0.0603535951050809
"Family XI",0.931429209094733,0.454866864467458
"JTB255 marine benthic group",-0.142394725206308,0.67603646412732
"Chloroflexales Incertae Sedis",1.81518971607791,-0.103288402165733
"Demequinaceae",-0.578463703168641,0.631519314769945
"Algiphilaceae",2.10738814421495,0.165477296086883
"EF100-94H03",2.07539161201594,0.205999314450433
"WCHB1-69",-0.371397605612426,2.54034229236432
"Staphylococcaceae",0.337505534870558,0.357837980098919
"Dermabacteraceae",-0.384959800465571,-0.132462208882324
"Streptococcaceae",-0.398750017221545,0.0265933558364957
"possible family 02",-0.685851916034326,1.51393826413749
"Coriobacteriaceae",0.0653531095681809,0.229016267451785
"Helicobacteraceae",1.55830681955171,-0.339570682991818
"Thermoanaerobacteraceae",2.20711911256709,0.257210381433943
"MSB-1E8",1.94804385181172,0.156490938061811
"Rhodothermaceae",1.89613803274592,0.0904246353587205
"Oscillochloridaceae",0.949444549363144,-0.0742877341788308
"Desulfuromonadaceae",1.86547184997203,0.124389817950354
"FamilyII",-0.459709671698443,-0.0713130560319614
"LiUU-11-161",-0.619303213017775,1.28382113957517
"Hados.Sed.Eubac.3",-0.685851916034327,1.51393826413749
"MNH2",-0.451498822619922,-0.315216229024269
"Triticum aestivum (bread wheat)",-0.601131500228379,-0.654697889063281
"B79",-0.0783386731248475,-0.567909579567472
"D05-2",-0.097248416281357,-0.45595775264875
"JG35-K1-AG5",0.821357384833471,0.474784884186204
"Desulfobulbaceae",0.247498934279709,0.959472981651343
"UASB-TL25",0.703361732543653,-0.136665125755172
"FamilyI_2",-0.286614989111678,-0.480086571122094
"Christensenellaceae",-0.269696231915674,-0.35132248866849
"Syntrophobacteraceae",0.756697174531528,-0.132170700183953
"Porticoccaceae",0.271534884365228,-0.784078612348836
"TK85",1.55414222009712,-0.0929949694610784
"Hahellaceae",1.26480921064007,-0.109126908083454
"Arachis hypogaea var. vulgaris",-0.0608710639324692,1.22198611510409
"bacterium Ellin6543",-0.398766422285387,-0.221457587743398
"LD29",-0.343301116366085,-0.512925557400032
"S15-21",1.89042301167746,-0.0340884090221173
"P-102",1.77689431548071,-0.00940300741970404
"ML80",1.49088281759997,-0.286631779718281
"Dermatophilaceae",0.615370506121481,-0.590198378261976
"Family XIII",0.729124307608347,0.345272675153624
"Trachelomonas scabra",-0.678441257993247,-0.430126206092142
"Dermacoccaceae",-0.567369413825349,-0.0669672306343914
"MSB-4B10",0.137002592842318,-0.409385747163628
"CFT112H7",-0.478702192799448,-0.612676881276107
"Carnobacteriaceae",0.266131368672187,-0.63637251563298
"SM1B06",-0.453454394558189,0.99043781822365
"Family XVIII",-0.479767257927178,0.976223118694377
"Heliobacteriaceae",-0.803221175154548,1.02431137805073
"Actinomycetaceae",-0.11643227546798,0.292399714958871
"Deferribacteraceae",-0.685851916034326,1.51393826413749
"COB P4-1 termite group",-0.685851916034326,1.51393826413749
"Legionella-like amoebal pathogen HT99",-0.735583567385564,-0.284574978731391
"bacterium Ellin6519",-0.490812817612377,0.211704459676178
"Procabacteriaceae",-0.952437041314068,-0.775389326974741
"AKYG937",0.394102221981941,-0.599136912600084
"Eel-36e1D6",1.72796871794145,-0.0833031669272793
"CrystalBog021C3",0.547633714260109,-0.315339935298247
"Family XIV",1.55830681955171,-0.339570682991818
"Methanocellaceae",-0.678441257993247,-0.430126206092142
"Elev-16S-1158",-0.911402477446604,-0.579989662170555
"Cercis gigantea",-0.825530817249036,-0.52474860614159
"Armatimonadaceae",-0.557535410300121,-0.516148877169314
"Succinivibrionaceae",-0.681911438730063,0.480218737410144
"Pasteuriaceae",-0.387544240309444,-0.365515208494593
"01D2Z36",1.26480921064007,-0.109126908083454
"Family XII",1.26480921064007,-0.109126908083454
"Clostridiaceae 2",0.62224527152594,0.425524209037687
"Eubacteriaceae",1.26480921064007,-0.109126908083454
"S1-80",1.55252549814924,0.00272716954065853
"Unknown Family_9",1.26480921064007,-0.109126908083454
"Thermoplasmatales Incertae Sedis",-0.685851916034326,1.51393826413749
"Synergistaceae",-0.685851916034326,1.51393826413749
"Draconibacteriaceae",-0.685851916034326,1.51393826413749
"Tsukamurellaceae",-0.685851916034326,1.51393826413749
"Vibrionaceae",-0.685851916034326,1.51393826413749
"Chlorobiaceae",-0.685851916034326,1.51393826413749
"M2PB4-65 termite group",-0.685851916034326,1.51393826413749
"Syntrophomonadaceae",-0.735583567385565,-0.284574978731391
"FukuN57",-0.735583567385565,-0.284574978731391
"Pseudomonas sp. MIC 2010",2.20711911256709,0.257210381433944
"Rhizobiales bacterium LX78",-1.23818217723808,-0.79020634674119
"Brevibacteriaceae",-0.666824220762761,-0.360156350052873
"Piscirickettsiaceae",-0.49472312530984,2.13779792898524
"Sanguibacteraceae",0.185915083269112,-0.10485037808268
"candidate division TM7 bacterium LY2",-0.703644089473073,-0.365930287273572
"unidentified marine bacterioplankton",-0.478624421761234,-0.573603149002144
"PHOS-HE36",0.919961638736894,-0.264923289223858
