# Constructed from biom file
#OTU ID	CK	JXBR16	R37J16	RW37
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae	2.58241119733e-06	0.0	4.49645342236e-06	3.96109413342e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae	5.4230635144e-05	6.60126446156e-05	1.34893602671e-05	1.98054706671e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Demequinaceae	7.747233592e-06	0.0	1.79858136895e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae	5.16482239467e-06	0.0	1.57375869783e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae	7.747233592e-06	0.0	1.57375869783e-05	5.94164120013e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermatophilaceae	0.0	6.38832044667e-06	0.0	5.94164120013e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae	0.00411119862616	0.000892235422385	0.00486741082971	0.00619713177174
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.00097873384379	0.000653738125709	0.00143886509516	0.00116456167523
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae	0.0160548504138	0.0299527051343	0.0259512809272	0.0281772431181
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Promicromonosporaceae	2.06592895787e-05	0.000308768821589	1.12411335559e-05	1.98054706671e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Sanguibacteraceae	2.58241119733e-06	2.12944014889e-06	2.24822671118e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae	0.0102056890519	0.00227850095931	0.0124034667656	0.0139034404083
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__PeM15;f__	1.5494467184e-05	0.0	4.72127609348e-05	2.7727658934e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae	0.00309372861441	0.00597095017749	0.00241684371452	0.00192113065471
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae	6.71426911307e-05	0.000159708011167	7.86879348914e-05	7.5260788535e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae	0.00524229473059	0.00560255703173	0.00543171573421	0.00498107587278
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae	0.00828953994345	0.00218267615261	0.00567677244573	0.00483253484277
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae	0.000131702971064	0.000206555694442	0.000213581537562	0.000116852276936
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae	0.000562965641019	0.000136284169529	0.00157825515125	0.00135865528776
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	2.06592895787e-05	1.49060810422e-05	1.57375869783e-05	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__;f__	0.011659586556	0.0148783983203	0.00310480108814	0.00203798293165
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae	0.0	8.73070461045e-05	0.0	1.98054706671e-06
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae	0.0	0.000787892855089	0.0	0.0
k__Bacteria;p__Actinobacteria;c__TakashiAC-B11;o__;f__	4.13185791574e-05	0.0082537100171	6.07021212019e-05	6.33775061347e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;Other;Other	0.000129120559867	0.0	9.44255218696e-05	8.9124618002e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;Other	0.0	0.0	8.99290684473e-06	3.96109413342e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__	0.023672963446	0.00807696648474	0.0239008981666	0.0233387666341
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	0.000989063488579	0.00468263888741	0.000762148855091	0.000776374450151
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;Other	0.0001936808398	0.000244885617122	8.99290684473e-05	0.000134677200536
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__0319-6M6	0.00131961212184	0.000885847101938	0.0013062197192	0.00139430513496
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__288-2	5.16482239467e-06	0.000408852508587	0.000150631189649	2.17860177338e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__480-2	0.00163724869911	0.000781504534643	0.0016884182601	0.00112495073389
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	0.000121373326275	8.51776059556e-06	0.000121404242404	0.000122793918136
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Elev-16S-1332	3.35713455654e-05	0.000142672489976	2.69787205342e-05	1.58443765337e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__FFCH13075	5.16482239467e-05	0.000198037933847	1.12411335559e-05	5.94164120013e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae	0.00146164473769	0.000298121620845	0.00136917006711	0.000998195721622
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__S1-80	0.0	6.38832044667e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.000389944090798	0.00106684951459	0.000233815577963	0.000346595736674
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__TM146	0.00042609784756	2.55532817867e-05	0.000249553164941	0.000192113065471
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__YNPFFP1	0.00122406290754	0.000202296814145	0.000616014118864	0.000920954386021
k__Bacteria;p__Aerophobetes;c__;o__;f__	0.000361537567627	0.000579207720498	0.000125900695826	0.000128735559336
k__Bacteria;p__Armatimonadetes;c__;o__;f__	0.00263664183248	0.00395649979664	0.00233590755292	0.0016299902359
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__	0.00172505067982	0.000666514766603	0.000876808417361	0.00124774465203
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae	2.58241119733e-06	0.0	6.74468013354e-06	5.94164120013e-06
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__	0.00555218407427	0.00783421030777	0.00294967344507	0.00228951240912
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae	0.00330290392139	0.000736786291516	0.00323295001068	0.00327780539541
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.0	0.000127766408933	2.24822671118e-06	5.94164120013e-06
k__Bacteria;p__Bacteroidetes;c__BSV13;o__;f__	0.0	4.25888029778e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidetes VC2.1 Bac22;o__;f__	3.0988934368e-05	0.000349228184418	6.07021212019e-05	3.96109413342e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	5.16482239467e-06	8.51776059556e-06	3.37234006677e-05	1.58443765337e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales RF16 group	0.0	3.19416022334e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales S24-7 group	0.0	0.000106472007445	4.49645342236e-06	1.58443765337e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__COB P4-1 termite group	7.747233592e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__M2PB4-65 termite group	5.16482239467e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.000111043681485	4.25888029778e-06	1.57375869783e-05	5.94164120013e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	7.747233592e-06	0.00013415472938	8.99290684473e-06	2.17860177338e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	1.80768783813e-05	2.76827219356e-05	2.24822671118e-05	9.90273533355e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rs-E47 termite group	0.000382196857206	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidia Incertae Sedis;f__Draconibacteriaceae	5.16482239467e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae	4.39009903547e-05	0.00011498976804	0.0	5.94164120013e-06
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0136351311219	0.0187944387541	0.00736743893254	0.00348774338448
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae	4.39009903547e-05	0.0	3.82198540901e-05	0.000267373854006
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Order II;f__Rhodothermaceae	0.0	1.916496134e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Blattabacteriaceae	0.0	0.0	1.34893602671e-05	0.00112891182803
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	1.5494467184e-05	0.000721880210474	1.12411335559e-05	0.000104968994536
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.00996294239932	0.00115628600085	0.000103418428714	0.000275296042273
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__NS9 marine group	2.3241700776e-05	4.68476832756e-05	2.02340404006e-05	3.96109413342e-06
k__Bacteria;p__Bacteroidetes;c__SB-5;o__;f__	0.0	0.0	8.99290684473e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;Other	4.6483401552e-05	0.000193779053549	6.74468013354e-06	5.94164120013e-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__AKYH767	0.000240164241352	2.12944014889e-06	1.79858136895e-05	1.58443765337e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__CWT CU03-E12	3.61537567627e-05	0.0	4.49645342236e-06	1.98054706671e-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae	0.0386277066897	0.0308279050355	0.0343416630133	0.0575150868173
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__FFCH9454	3.61537567627e-05	2.55532817867e-05	8.99290684473e-06	1.58443765337e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__KD3-93	0.000129120559867	0.00110304999713	3.14751739565e-05	3.96109413342e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__LiUU-11-161	1.5494467184e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__NS11-12 marine group	0.000451921959534	0.000327933782929	8.09361616025e-05	5.94164120013e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__PHOS-HE51	4.6483401552e-05	0.000692068048389	8.99290684473e-06	1.58443765337e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__S15-21	0.0	1.49060810422e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Saprospiraceae	0.00015494467184	0.00568560519754	0.000186602817028	0.000342634642541
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.00419383578447	0.00164605723509	0.00404680808013	0.00657541626148
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__WCHB1-69	1.03296447893e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__env.OPS 17	0.00276317998115	0.00250848049539	0.00109938286177	0.0013388498171
k__Bacteria;p__Bacteroidetes;c__WCHB1-32;o__;f__	0.0	1.06472007445e-05	0.0	0.0
k__Bacteria;p__Candidate division OP3;c__;o__;f__	1.03296447893e-05	2.34238416378e-05	0.0	0.0
k__Bacteria;p__Candidate division SR1;c__;o__;f__	0.0	0.000110730887742	0.0	0.0
k__Bacteria;p__Candidate division WS6;c__;o__;f__	0.000113626092683	0.0	0.00145460268213	0.000287179324673
k__Bacteria;p__Chlamydiae;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae	0.000142032615853	7.24009650623e-05	0.000143886509516	0.000114871729869
k__Bacteria;p__Chlamydiae;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae	5.4230635144e-05	0.0	4.49645342236e-06	5.94164120013e-06
k__Bacteria;p__Chlamydiae;c__Chlamydiae;o__Chlamydiales;f__cvE6	6.1977868736e-05	7.24009650623e-05	3.14751739565e-05	1.3863829467e-05
