"","RDA1","RDA2"
"Corynebacteriales",-0.188677392679181,0.000441595371497031
"Chlorobiales",0.30002136937195,0.0665156125798278
"Caulobacterales",-0.210493937678142,0.294644081256037
"Subgroup 10",0.170083488652743,0.134768446036982
"Bdellovibrionales",0.065496410655099,-0.17687923890916
"Bacillales",-0.291577052517083,-0.145936494251821
"Caldilineales",0.467748421114382,-0.0085802264355074
"Verrucomicrobiales",0.46017445660028,-0.0228185335512615
"Enterobacteriales",-0.108484188202311,0.150062059564199
"Subgroup 17",0.462704064453767,0.0549247281162468
"C0119",-0.207890016491597,-0.353343125563828
"Rhodocyclales",0.24716373718045,0.265917848170428
"Thermoplasmatales",0.00380225324767972,0.372872860589446
"Oligoflexales",-0.136958258679848,0.155496784162987
"Chthoniobacterales",0.371123250092057,0.17524989658419
"Subgroup 11",0.382254916887289,-0.058563493581933
"SubsectionIV",-0.113769360684177,0.421720243468179
"Streptosporangiales",-0.276371248820121,-0.191455722597791
"Chromatiales",0.25209856889856,-0.0342824983976798
"S0134 terrestrial group",0.442385542633234,0.0272961438655664
"AKYG1722",0.387199224145745,-0.0528860489021422
"Catenulisporales",-0.397151440930819,-0.0217007015716744
"Syntrophobacterales",0.450145646280769,0.019501892333391
"Armatimonadales",-0.205707743409612,0.10240178667827
"Opitutales",0.396390230440417,0.125629210867264
"Erysipelotrichales",0.250150201081655,0.0387544936885434
"Obscuribacterales",-0.442560057106437,-0.0777578387799597
"Methylophilales",0.184636390852844,0.370910686094954
"Oceanospirillales",0.169217944250026,0.199588342488902
"Desulfurellales",0.196399677640226,0.102609599392004
"Subgroup 12",0.409271446480696,0.0911337363314591
"Subgroup 18",0.383264509298594,-0.0571591235578195
"Rickettsiales",0.0777086189695482,0.34855593519531
"Sh765B-TzT-29",0.430702162912836,0.0328077874262112
"Lineage IIa",-0.169116343551275,0.436097670620813
"Herpetosiphonales",0.429464170892774,-0.0411805107194586
"Clostridiales",-0.141825008799016,0.368207050998904
"Subgroup 20",0.358869097532584,-0.0726631998767221
"AT425-EubC11 terrestrial group",0.425035834738179,0.0117052499275011
"Holophagales",-0.225859423440844,-0.0545779433406049
"Cellvibrionales",0.255435661817535,0.0904182634742645
"NKB5",-0.108121140701494,0.405628072748273
"Rubrobacterales",0.417355166499333,-0.0265396390240775
"Rhodobacterales",0.346980837763746,0.215281564519131
"Bacteroidales",0.0493287367371028,0.413732703474131
"Neisseriales",-0.117531891599652,0.451211432864672
"Subgroup 5",-0.243171429724659,0.198250037675118
"Salinisphaerales",0.388054324008364,0.0802358898130032
"BD2-11 terrestrial group",0.432803526939743,0.00541989009967057
"MVP-88",0.349598199583776,0.0107651054334688
"Desulfobacterales",0.429970793462931,-0.0284276841433481
"Order Incertae Sedis",0.401651703565574,0.0190006530605746
"Unknown Order",-0.0719714955603278,-0.283416971378515
"Lineage IV",0.0468877850293315,0.3038138898246
"Thermogemmatisporales",-0.451626411534836,0.0544886487133807
"Kallotenuales",0.458387401422804,-0.00204064636279692
"B12-WMSP1",-0.454405763611059,-0.0332058252972452
"Unknown Order_1",-0.050227894338098,0.410009395164331
"Lineage IIb",-0.00117023060484476,0.249479993086509
"Hydrogenophilales",0.402997748897293,0.000654162003485159
"FFCH5909",-0.355230187861195,0.211512941506905
"Selenomonadales",-0.0913189834433799,-0.00133547552103805
"Planctomycetales",-0.240830772798387,0.266056615113258
"Glycomycetales",0.440356198113347,-0.0494502688261522
"Fibrobacterales",0.31930912946051,0.300409771972592
"Ardenticatenales",0.400274209362381,0.0386460527673848
"Lactobacillales",0.310746789698108,0.0578924257214173
"SAR324 clade(Marine group B)",-0.13124172470159,0.459298820702756
"DB1-14",0.415785229869068,0.119569713355116
"Spirochaetales",0.0399345434568765,0.486318194520734
"34P16",0.326384854906801,0.177509077041759
"Methylococcales",0.25090322764818,-0.0518631852364567
"Subgroup 15",0.315011927750983,0.01914956909099
"Thiotrichales",-0.117804293278762,0.406620976497971
"Chlamydiales",-0.0979840240722639,0.28439019077684
"Lolium perenne",-0.0636298959341424,-0.232268375743471
"Subgroup 13",-0.288240058418011,0.308734954395621
"Desulfuromonadales",0.380527503280585,0.124999576463267
"AT-s3-28",0.46989626679779,0.0177824985017606
"Lineage IIc",-0.220515900468254,0.292949113264832
"Phycisphaerales",0.412026090844829,0.208667033826683
"Kineosporiales",0.122378155229465,0.0715560059695749
"Sphaerobacterales",0.406229674058425,-0.0955313949372088
"Unknown Order_2",0.0173583407803768,0.0404034452595986
"Vampirovibrionales",-0.222702716260064,0.0643005266388849
"Subgroup 9",0.39286259692284,-0.0544051327292699
"Deinococcales",0.236688321158716,-0.102014782084582
"Unknown Order_3",-0.156582905644696,0.443942081179581
"Elev-16S-816",0.263206858571784,-0.111737672876189
"Euzebyales",0.452676789768144,0.0223263679832297
"Unknown Order_4",-0.000581367250647328,0.309879592098694
"Desulfovibrionales",-0.106315154880041,0.434038929312533
"TPD-58",0.254108004018229,0.260289368482583
"PeM15",-0.22549555137548,-0.126849708986915
"Fusobacteriales",-0.265007286942696,0.0795354167045266
"Ignavibacteriales",0.131641187640387,0.228136982959133
"Betaproteobacteria Incertae Sedis",-0.0385683792677462,0.169767244123828
"B1-7BS",0.346023042857984,0.0507739077794539
"Pasteurellales",0.0371368837002089,-0.0238666680435978
"CPla-3 termite group",-0.191304974336264,0.427533286423187
"Hot Creek 32",0.384809112461271,0.0640140591356612
"Sneathiellales",0.34755715420996,0.144915294460708
"Aeromonadales",-0.172764406204448,0.150470660029481
"KI89A clade",-0.0561981002482736,0.280647175194393
"Fibrobacteria Incertae Sedis",-0.118754087782664,0.411066375899623
"PYR10d3",0.314833882063483,-0.0252644340368384
"Subgroup 21",0.124474291890661,-0.068761556541169
"Elusimicrobiales",-0.118754087782664,0.411066375899623
"1013-28-CG33",-0.186348917606271,0.419052890970133
"Coriobacteriales",-0.00197201196124591,0.185870580749445
"Campylobacterales",0.220999051230898,-0.0497671494570176
"Thermoanaerobacterales",0.313412510281267,0.0819676985443132
"Order II",0.42020096751093,0.0461406205417608
"Subgroup 19",0.242703409695702,-0.0734674951884133
"SubsectionII",-0.209099833207258,0.135108023166112
"KD3-62",-0.0131527144666405,0.00289966869844259
"Triticum aestivum (bread wheat)",-0.131731815435373,-0.136330768811401
"SubsectionI",-0.116773658782374,-0.204172448443505
"BD72BR169",-0.118754087782664,0.411066375899623
"bacterium Ellin6543",-0.158581634246365,-0.109284264545114
"Arachis hypogaea var. vulgaris",-0.0176257793891058,0.13698545474202
"B10-SB3A",-0.297964258667692,-0.186876442725528
"Mollicutes RF9",-0.108558729828121,-0.0875618393666886
"4-Org1-14",0.194431527479601,-0.0626845789570919
"Actinomycetales",-0.0430349027350372,0.27605874973882
"Deferribacterales",-0.118754087782664,0.411066375899623
"EC3",-0.103979148130191,0.22523922960478
"bacterium Ellin6519",-0.188923877279871,-0.0417359710419824
"Procabacteriales",-0.190460937250876,-0.172628030012669
"Cercis gigantea",-0.167840922275606,-0.135038253103465
"Methanocellales",-0.108558729828121,-0.0875618393666884
"Elev-16S-976",-0.0225402823751413,-0.095635736522252
"Gammaproteobacteria Incertae Sedis",0.194431527479601,-0.0626845789570919
"Lineage I (Endomicrobia)",-0.118754087782664,0.411066375899623
"Synergistales",-0.118754087782664,0.411066375899623
"Bacteroidia Incertae Sedis",-0.118754087782664,0.411066375899623
"Vibrionales",-0.118754087782664,0.411066375899623
"43F-1404R",0.313412510281267,0.0819676985443132
"B38",0.290988297076654,-0.0844222388570653
"Dehalococcoidales",0.313412510281267,0.0819676985443132
"Rhizobiales bacterium LX78",-0.180746756539707,-0.144805360980847
"candidate division TM7 bacterium LY2",-0.16625210278626,-0.125114443924353
