"","CCA1","CCA2"
"Salinisphaerales",1.48233603420134,0.154176754783896
"BD2-11 terrestrial group",1.54694847709121,-0.0676302074889903
"MVP-88",0.663784206005035,-0.0429193415883241
"Desulfobacterales",1.50357036102128,-0.118555424137646
"Order Incertae Sedis",1.64582569749844,0.000169280294214533
"Unknown Order",-0.162674336016143,-0.389256764290899
"Lineage IV",0.0474662767563539,0.46188777136297
"Thermogemmatisporales",-0.576903685036012,0.128499468322254
"Kallotenuales",1.39229364754876,-0.168509732196036
"B12-WMSP1",-0.608854673778664,0.0690562346870658
"Unknown Order_1",-0.0570404976257029,0.951375109970785
"Lineage IIb",0.00876505913159419,0.242361220816994
"Hydrogenophilales",1.43220488458319,-0.211492526294654
"FFCH5909",-0.516776177156471,0.471138621975234
"Selenomonadales",-0.274127309392466,0.0159429235406891
"Planctomycetales",-0.234308284643295,0.24769952430057
"Glycomycetales",1.22746072110691,-0.205858934928569
"Fibrobacterales",0.492691004288761,0.339849979304208
"Ardenticatenales",1.40870254149544,-0.0874470973072398
"Lactobacillales",0.501816933659768,-0.100843995986704
"SAR324 clade(Marine group B)",-0.452871529036319,1.72853136996141
"DB1-14",0.686903883666865,-0.00370116205739678
"Spirochaetales",0.206309402724223,1.10434709171184
"34P16",1.39704530973158,0.438062760218007
"Methylococcales",1.45068926924053,-0.104963672383574
"Subgroup 15",1.32692585237059,0.0673341898118087
"Thiotrichales",-0.216187905035413,0.869675946289311
"Chlamydiales",-0.0520172074941123,0.168682016448411
"Lolium perenne",-0.161030027682491,-0.156317174602562
"Subgroup 13",-0.394573270990281,0.458453089204056
"Desulfuromonadales",0.860766859081315,0.520045057983776
"AT-s3-28",1.5270232400413,-0.0780191305536081
"Lineage IIc",-0.341955460219999,0.338516430853588
"Phycisphaerales",0.441421977794767,0.231742551169959
"Kineosporiales",0.168456646174364,0.00600525374682249
"Sphaerobacterales",0.873643248761887,-0.282993139221648
"Unknown Order_2",0.165474302816299,0.335671883056753
"Vampirovibrionales",-0.280292602628923,-0.0825767020305798
"Subgroup 9",1.51575750840187,-0.205664017082955
"Deinococcales",0.554472898266671,-0.330059102200978
"Unknown Order_3",-0.484189862054128,1.32886882879211
"Elev-16S-816",0.613860070108335,-0.178037033228662
"Euzebyales",1.62948562546597,-0.141741169514827
"Unknown Order_4",-0.000812617159998983,0.433322852723464
"Desulfovibrionales",-0.284059162563183,1.21390908978449
"TPD-58",1.03983790026579,0.881837635159395
"PeM15",-0.528078352575849,-0.119013890702558
"Fusobacteriales",-0.559338957022321,-0.0284644372579825
"Ignavibacteriales",0.456212040533028,1.17132323368174
"Betaproteobacteria Incertae Sedis",-0.311103447898713,2.57639402636602
"B1-7BS",0.905693430851656,-0.0859341839148649
"Pasteurellales",0.0920035964253116,-0.003428434222581
"CPla-3 termite group",-0.500967776500564,1.26474094669826
"Hot Creek 32",1.81669784615188,0.022351430921336
"Sneathiellales",1.16268013432413,0.181181658646513
"Aeromonadales",-0.689957122059255,1.21153379505656
"KI89A clade",-0.142217888320585,1.10015984920207
"Fibrobacteria Incertae Sedis",-0.508350966123013,1.4759982709576
"PYR10d3",1.60129766129615,-0.0532778730566792
"Subgroup 21",0.542908091616502,-0.190741140025309
"Elusimicrobiales",-0.508350966123012,1.4759982709576
"1013-28-CG33",-0.516780874583851,1.33110591425261
"Coriobacteriales",0.048703752805312,0.192516241558058
"Campylobacterales",1.35686059599025,-0.532786784457117
"Thermoanaerobacterales",1.96165321216238,0.168587951277856
"Order II",1.7574788899232,-0.000937716803017325
"Subgroup 19",1.42718839651158,-0.220583598438342
"SubsectionII",-0.455645470960131,-0.0713445940351319
"KD3-62",-0.0253672997306328,-0.395949403611742
"Triticum aestivum (bread wheat)",-0.68807666398786,-0.684808927981429
"SubsectionI",-0.33607328547317,-0.44756527720705
"BD72BR169",-0.508350966123013,1.4759982709576
"bacterium Ellin6543",-0.420811495077039,-0.204104489881866
"Arachis hypogaea var. vulgaris",-0.0430922323360434,1.23608811126509
"B10-SB3A",-0.629172422387914,-0.112383266104091
"Mollicutes RF9",-0.795581193880825,-0.346412587369092
"4-Org1-14",1.44290906874815,-0.150795492991701
"Actinomycetales",-0.0820890139977517,0.24678150297942
"Deferribacterales",-0.508350966123013,1.4759982709576
"EC3",-0.27614075316305,0.176246038991365
"bacterium Ellin6519",-0.513333983821601,0.221456727815344
"Procabacteriales",-1.10771551732286,-0.773629430584039
"Cercis gigantea",-0.96509403681766,-0.4608477900128
"Methanocellales",-0.795581193880824,-0.346412587369092
"Elev-16S-976",-0.252823842674703,-1.08808103326533
"Gammaproteobacteria Incertae Sedis",1.44290906874815,-0.150795492991701
"Lineage I (Endomicrobia)",-0.508350966123012,1.4759982709576
"Synergistales",-0.508350966123012,1.4759982709576
"Bacteroidia Incertae Sedis",-0.508350966123012,1.4759982709576
"Vibrionales",-0.508350966123012,1.4759982709576
"43F-1404R",1.96165321216238,0.168587951277855
"B38",0.753105251798942,-0.309810273526267
"Dehalococcoidales",1.96165321216238,0.168587951277855
"Rhizobiales bacterium LX78",-1.44065263885176,-0.781889217021425
"candidate division TM7 bacterium LY2",-0.816077308620244,-0.290885431177625
