"","CCA1","CCA2"
"Candidatus Brownia",-0.311777931327149,-0.811093051040695
"Altererythrobacter",1.040626428277,0.356808302608695
"Pedobacter",-0.165103502545425,-0.446191455773006
"Amycolatopsis",-0.356016892784088,0.00551698934961547
"P131-4",-0.314842387751251,-0.806407033312192
"Nitrosospira",-0.392350744243834,-0.505622977542935
"Luedemannella",-0.385725440630959,0.0218292248567877
"Candidatus Koribacter",-0.427049985597819,0.27112109423368
"Cytophaga",0.214790977033356,2.41989904587078
"Caenimonas",0.31013586092889,-0.131302457550323
"Phenylobacterium",-0.0009038172297266,0.319541489379075
"Rhizobium",0.0076333595039851,0.0140096647067577
"Lacibacter",1.61645509784595,-0.179755875862406
"Flavitalea",0.527183609139824,-0.278665955730355
"Luteolibacter",1.38057756169741,0.0206501819908275
"Patulibacter",-0.299057655496549,0.0673896911300255
"Hyphomicrobium",0.583926314057014,-0.00988828942478967
"Kribbella",0.479447765055195,-0.242661231068004
"Opitutus",0.947591800259724,0.144926408310423
"Catenulispora",-0.491374160683349,0.280153408485803
"Rheinheimera",1.19671578176228,0.0239671215442931
"Chryseolinea",0.807708155808062,-0.147800038751186
"Paenibacillus",-0.173665937526409,-0.0442664230786981
"Smithella",1.80412769054558,-0.0979557744985937
"Asteroleplasma",0.944257216131384,0.337929522752785
"Steroidobacter",0.61022572874501,-0.0128785732290211
"Leptolyngbya",-0.459703094121017,-0.163112287382426
"Blastococcus",0.87214322911658,-0.128109173548323
"Bacillus",-0.122079527835561,0.0682042915320436
"Halomonas",-0.111658553185761,2.99706319112763
"Ensifer",0.402278235378082,-0.294902215498375
"Granulicella",-0.490108753367165,0.0549328397011156
"Parafilimonas",-0.344445592451568,1.24624320088705
"Kutzneria",-0.381664992107234,0.117799727839459
"Sphingobium",-0.0900374347456572,0.627408992807033
"Sediminibacterium",-0.382789267062984,0.085520021426171
"Microvirga",0.826039375075924,-0.250932189357574
"Woodsholea",0.0483028270870149,0.000353613291636439
"Chthoniobacter",0.946658713948667,0.199040478043034
"Dongia",-0.354888622139574,0.34525913226414
"Legionella",0.0382128752579817,-0.0964549667102346
"Edaphobacter",-0.441446820822049,0.219590611224262
"Bosea",0.0168443463720922,-0.367520385833772
"Iamia",0.706799559388275,-0.15878333537964
"Azoarcus",2.29497137924746,-0.100033626174704
"Ferruginibacter",0.730969863014127,0.266432981918616
"Anaeromyxobacter",-0.387570555500256,0.308487389191566
"Ohtaekwangia",0.74618648070345,0.235103253880933
"Variovorax",-0.0177658689858822,0.121270047537007
"Haloferula",1.71045548092841,-0.121093142978307
"Noviherbaspirillum",0.269228057317833,-0.212929842901185
"Ktedonobacter",-0.501556077205402,0.247848017973459
"Herpetosiphon",1.3696839938143,-0.153177371998396
"Methylotenera",1.79866503446073,0.0820861857001615
"Dokdonella",-0.445938425498813,-0.113462525396538
"Luteimonas",1.49960331458703,-0.253260602014146
"Adhaeribacter",1.61002264448662,-0.099416928662562
"Uliginosibacterium",-0.127029910527158,2.68737424376875
"Micromonospora",-0.33358629413446,0.139357882693195
"Actinocorallia",-0.474926043697714,-0.25499721710151
"Nostoc",-0.374812121334227,1.26149484187038
"Bryocella",-0.445334212586793,0.265616245107408
"Cystobacter",-0.478747424253566,-0.192962249688509
"Pedomicrobium",0.619434860735026,-0.0743274348565716
"Rubrobacter",1.69147470104258,-0.209116237083592
"Rhodococcus",0.258823317343048,-0.116073511254388
"Citrobacter",-0.353095139746905,0.777828786470897
"Solirubrobacter",0.71704674469478,-0.0473965542853879
"Xanthomonas",1.23831836978118,-0.168273618853272
"Terrabacter",-0.452521886736063,0.0276807687794813
"Cellvibrio",0.496959863847242,0.159403498397317
"Holophaga",-0.442992095865856,-0.295455406737774
"Novosphingobium",0.197915880872933,0.779865444500072
"Rhodoplanes",-0.0397459783648476,0.206729942944352
"Candidatus Xiphinematobacter",1.1086420928837,-0.0953540793422692
"Actinomadura",-0.463754361561122,-0.138390395980575
"Marmoricola",0.383703651804842,-0.128606127960386
"Pseudoduganella",-0.38080783010823,-0.358030085726624
"Aeromicrobium",1.44132408332706,-0.0855757809485653
"Dactylosporangium",-0.379892582464745,-0.15120892998303
"Pseudospirillum",1.69311824074089,-0.0963781578652319
"Ideonella",-0.0337646762288608,0.0964189805773173
"Phaselicystis",0.0277594428230058,0.358294656837095
"Rubellimicrobium",2.01784266464739,-0.160431983941422
"Pseudonocardia",-0.182373667168063,0.131410947448421
"Longimycelium",-0.403915044017226,-0.204311231808521
"CL500-29 marine group",0.370137121644043,0.128583952755307
"Chryseobacterium",-0.409269789731035,0.413189087326018
"Segetibacter",-0.12535469619787,0.158701895304683
"Sandaracinus",0.386902143221676,0.684548834201276
"Marinicella",1.87161827465298,-0.0556483657968245
"Candidatus Nitrososphaera",-0.0198741099774652,-0.278548023162183
"Crossiella",-0.389686443419677,0.209612113597705
"Hamadaea",-0.464086809004166,-0.0361643727859652
"Hydrotalea",-0.303260733647716,1.96072867664522
"Labrys",-0.33296782015257,0.195909507082141
"Perlucidibaca",0.090541454730366,0.998237975276479
"Microbacterium",-0.243914005809605,0.0963441947606551
"Georgfuchsia",-0.217125715306318,1.8887674144666
"Solitalea",0.0245279508683782,1.95303556686568
"Phycicoccus",-0.38811098665701,-0.269462675008198
"Vogesella",-0.0652417074373202,0.834674317567722
"Skermanella",1.66989929622543,-0.163863075959407
"Aquabacterium",-0.414425936362072,-0.295369824811566
"Pontibacter",1.66164307081101,-0.0482536104502154
"Janthinobacterium",0.0431988594510951,-0.262682774139688
"Candidatus Cardinium",-0.308672998806451,-0.798470065994811
"Candidatus Saccharimonas",-0.0554470077030744,0.916517183849713
"Leifsonia",-0.418830212122495,-0.0413492205782237
"Candidatus Microthrix",0.811040783619468,0.251291907483648
"Thiobacillus",1.74310425987598,-0.229529606628056
"Defluviicoccus",0.130153938678687,0.443103681263666
"Rhizobacter",0.517642397522111,-0.148575547283699
"Sinomonas",-0.538186362266303,0.0531575188378069
"Sphingopyxis",0.818493548690224,0.213763850828254
"Fluviicola",1.78066065130221,-0.144772394009438
"OM27 clade",1.00660957693339,-0.100622177482226
"Taibaiella",-0.325830593239532,0.169638235072232
"Aquincola",-0.470246701773399,-0.235847949643666
"Litorilinea",1.30128264032775,-0.0648466460702054
"Nocardia",-0.164463667330326,0.0533503729033444
"Paucimonas",0.943586833427392,-0.00639954737482982
"Rhizocola",-0.0463617992391875,-0.315355065953003
"Inquilinus",-0.362973487774309,0.514608707049793
"Acidiferrobacter",1.04483694838587,0.276341700346648
"Actinoplanes",-0.282064319570391,0.190875993918067
"Promicromonospora",1.36765449296556,-0.169304133104203
"Glycomyces",1.35477061205588,-0.163755841525306
"Brevundimonas",0.168518892974771,0.309444362102846
"Myxococcus",-0.518917087951031,-0.502388180035825
"Bauldia",0.216972028272593,0.16110417067248
"Sporichthya",-0.205973239174792,0.373597812749749
"Polaromonas",1.61689652514001,-0.0847546580409272
"Longispora",-0.438470489751762,-0.271927903979323
"Kibdelosporangium",-0.0980599534149353,0.131817294059315
"Filimonas",-0.296246131664666,-0.0502412892435936
"Nevskia",-0.405649214911102,1.31089966412838
"Illumatobacter",0.763823395923817,-0.174366339504828
"Nitrosomonas",1.67436805094188,-0.239131288400927
"Actinoallomurus",-0.511698919390161,0.010497855696252
"Brevibacillus",-0.519006864657584,-0.501609178655705
"Panacagrimonas",-0.344407844514841,0.485488841308741
"Azospira",0.722500211640433,-0.0510687464930954
"Methylobacterium",0.151498646463236,0.263897328420887
"Coxiella",0.664723740695625,0.247314601241229
"Sphingorhabdus",1.25682672936843,0.00800770527860565
"Candidatus Entotheonella",1.67211119219025,-0.11676495724519
"Acinetobacter",0.611460062697939,0.339448783968312
"Hirschia",0.594984219021166,-0.195518913727262
"Terriglobus",-0.354745622210652,1.01100126965959
"Asticcacaulis",-0.312006198597209,0.974606576946907
"Erythrobacter",1.07198245537246,-0.109078607443208
"Pantoea",-0.331159007997569,1.46813997814956
"Lactobacillus",0.899785840599466,-0.0550811956330622
"Enterobacter",-0.272848173624393,1.68918646599628
"Anaerosinus",-0.599495956067404,0.0486709645948566
"Diaphorobacter",0.910954258616107,0.0384195288542745
"Alkanibacter",-0.379752340834503,0.896930032056948
"Ferrovibrio",0.414288890295017,0.0797749461830213
"possible genus 04",0.357161690744528,0.464074777254004
"Shinella",-0.134918602591443,0.11639628769941
"Clostridium sensu stricto 1",-0.395774164304958,0.036844450124062
"Stenotrophomonas",0.258551053996678,1.10513179937488
"Sporocytophaga",0.544852527229737,0.433323632477937
"Phyllobacterium",1.20428721446102,-0.0888815302479241
"Agromyces",0.636440965039221,-0.223635341271833
"Thermosporothrix",-0.467057519432583,0.592772203489941
"Arcticibacter",1.74775039358376,-0.0955477735238535
"Elstera",-0.394940046445552,0.547298789258902
"Flavihumibacter",0.51770403161314,1.06843464328146
"Tahibacter",-0.231354756654037,-0.0284594237182801
"Zoogloea",2.10382683819269,-0.0626951208888995
"Pseudogulbenkiania",-0.255310706522381,-0.17168767558503
"Lolium perenne",-0.0543792520190446,0.0323316823187932
"Limnobacter",1.24111978307057,-0.0306348145735282
"Lechevalieria",0.893748913736614,-0.178228726200103
"Crocinitomix",1.49058474877941,-0.206430631572105
"Chitinimonas",1.73534353288189,0.0437625726525278
"Kinneretia",-0.429767019441936,1.45670427233861
"Sulfuritalea",-0.149281692251305,2.00824218085778
"Nitrobacter",-0.19521803688495,-0.252197535923134
"Actinospica",-0.537480799853757,0.055076906802309
"Lysinimonas",-0.217732864442101,-0.244361142127746
"Tyzzerella 3",-0.567269352604517,1.45376805780041
"Achromobacter",-0.251903323972829,0.754547155017789
"Acidobacterium",-0.436174494496549,0.38886404652858
"Planosporangium",-0.143028857409589,0.0831496154584198
"Peredibacter",0.753458040268932,-0.209369951129654
"Tumebacillus",-0.40414441899853,0.283677423047262
"Sphingobacterium",0.0983577976543204,-0.348457320534414
"Nitrosococcus",1.550901280524,-0.138591758945294
"NS10 marine group",-0.33623059621247,-0.781860591416349
"Lysinibacillus",-0.403649769157783,-0.115187162422855
"Methylobacter",1.40139601307063,0.0044126825357697
"Telmatobacter",-0.453658903393325,0.0603261919188361
"Modestobacter",0.437073484656644,-0.041242481907328
"Prevotella 1",2.17008532242318,-0.136558980442921
"Roseimicrobium",0.948815961701124,-0.261244531245484
"Geobacter",0.797729298700337,1.09376769602347
"Planotetraspora",-0.305202617613473,-0.107802211990169
"Geodermatophilus",0.433775701768951,-0.031732754579732
"Neochlamydia",-0.0827120392829544,0.1422983443418
"Starkeya",-0.0979269495586422,0.326086620278518
"Sporomusa",-0.322547123588079,-0.144600720003251
"Candidatus Captivus",0.382713544579064,-0.205066956036522
"Nitratireductor",0.496695894375311,-0.186289842305531
"Smaragdicoccus",0.37793072612259,0.68335627301649
"Acidovorax",0.905075976426304,-0.0602411262469785
"Nakamurella",-0.379063243985266,-0.0707473069570133
"Candidatus Methylacidiphilum",0.250849413410979,0.361938133490843
"Roseateles",-0.343799226146341,0.958792147261634
"Polynucleobacter",-0.599120229627459,0.125964410170395
"Allokutzneria",0.030367755902323,-0.294840578569042
"hgcI clade",-0.417190933507157,-0.465206965282344
"Actinophytocola",-0.243010880309112,-0.128603092190771
"Byssovorax",0.136023490490943,0.218819896022732
"Sphaerobacter",2.07572716003541,-0.152917381561016
"Turneriella",1.52823095378117,0.326666347295949
"Paludibacterium",-0.555562478147967,1.58233074272676
"Ottowia",0.0598637125838861,0.0418963852855809
"Candidatus Nitrotoga",1.18993147410494,0.196112591338761
"Herbaspirillum",0.794656571531875,-0.0232817438707608
"Nitrolancea",0.368865487740943,-0.276228425234007
"Candidatus Nitrosotalea",-0.480676376269283,1.41391631360963
"Saccharothrix",0.0159237623034821,1.47934342675462
"Haliea",-0.205945765727065,1.87093093960038
"Candidatus Odyssella",0.084819324649783,-0.00972444817509043
"Domibacillus",1.39990581160126,-0.191956209650427
"Methylomicrobium",1.35396342951862,-0.0153098158179492
"Rhodomicrobium",0.278353808405286,0.570559857848788
"Kitasatospora",-0.424776487062087,0.464351808403386
"Spirochaeta 2",-0.425717343310788,1.61235559272703
"Chloronema",0.644357203547071,0.272754496510961
"Conexibacter",-0.410693799969066,0.149276079541784
"Leptothrix",0.158084751004484,0.163524975414572
"Roseomonas",0.518463608303157,0.0689801479176054
"BD1-7 clade",1.71282246770961,0.00784120207886036
"Nannocystis",0.966088136669726,-0.268857175289246
"Sideroxydans",-0.3386873693263,1.66186130906816
"Phormidium",-0.339978679320264,0.312857417038095
"Nonomuraea",0.541601632501428,-0.0889640944572431
"Candidatus Alysiosphaera",0.789929437481451,-0.182803319752768
"Sphaerotilus",-0.409004313863501,0.00695809892712869
"Rhodopila",-0.414405596470859,0.650441561192636
"Ruminiclostridium 1",-0.302119965119918,1.2422831134111
"Aureispira",1.83176263151545,-0.209634948094287
"Truepera",1.27170702565664,-0.168952271761519
"Dyadobacter",0.188391197956099,0.169907930761083
"Simiduia",1.79544843174384,-0.0432080987221408
"Acidiphilium",-0.124966895968788,0.826400883510427
"Croceicoccus",2.56314829911499,-0.12445573751468
"Thermomonas",0.59887567409593,-0.266932455753235
"Malawimonas jakobiformis",-0.743692178794178,-0.3535280917372
"Euzebya",1.92829315357,-0.18809971606893
"Hymenobacter",1.31173880391203,0.0466254614520712
"Janibacter",-0.315518614146063,-0.213668241090748
"Chitiniphilus",-0.113076698138169,3.06656622644713
"Candidatus Accumulibacter",-0.13946305180408,2.88145560121469
"SM1A02",0.267530357385198,0.54349034720294
"Raoultella",-0.332742931319926,1.99738588309874
"Intrasporangium",0.409305392442288,-0.0523423313302714
"Planomicrobium",0.580574199282898,-0.316636080371091
"Dechloromonas",1.20001252841138,0.391143457517902
"Aciditerrimonas",0.453177552500503,0.270156563764036
"AKYG587",1.350206798101,-0.130568342985141
"Actinomycetospora",-0.153486326532763,0.752143077584522
"Geothrix",-0.480162114812412,0.072603672209418
"Sporosarcina",-0.00941705896988683,0.199878877154488
"Bacteriovorax",0.96949091371549,-0.142413711496852
"Solimonas",0.247210144106624,1.13199145275275
"Paracocccus",1.8588892016518,0.102987906703413
"Succiniclasticum",2.41594810117883,-0.0925141032171495
"Pedosphaera",0.162534481043409,0.52337324173076
"Shimazuella",1.47644112500061,-0.0969238575158567
"Acidisphaera",-0.322263930155737,1.19095526952331
"Cellulomonas",0.547728680570115,0.656559845471025
"Fonticella",-0.334155958132108,1.54849888952825
"Tardiphaga",-0.408178683503791,-0.188962504375602
"Pseudofulvimonas",2.4176053264517,-0.152085044520326
"Thioclava",-0.54526868530899,1.44979161861908
"Desulfovibrio",-0.283828574574739,1.28362821044154
"Candidatus Rhabdochlamydia",-0.422253168384545,1.39376165300477
"Ruminococcaceae UCG-014",0.0863365781194372,0.661827669871606
"Caulobacter",0.350851700672469,0.736648173366927
"Turicibacter",-0.325573944731604,0.670308742241613
"Singulisphaera",-0.425563138839454,0.108335806412123
"Methylibium",0.136102325211352,-0.174659378624793
"Propionibacterium",0.559646708466911,-0.0640055859571033
"Chryseoglobus",1.04553398089928,-0.149943780720394
"Alterococcus",1.83802146217501,-0.136587047489268
"Inhella",2.14372429951099,0.0399744816292195
"Hydrogenophaga",1.2794346570238,-0.264242234517167
"Williamsia",-0.545792879344104,1.18567254375848
"Azospirillum",0.17694881083855,0.268077562473166
"Afipia",-0.394461879650708,-0.00853341961624771
"Aminobacter",0.599821119105832,-0.312376072747018
"Candidatus Planktophila",-0.309781090362717,-0.371808190569296
"Clostridium sensu stricto 12",-0.273125644646242,0.0207719497257262
"Methylobacillus",1.81834983800172,-0.160196574353553
"Goodfellowiella",-0.457747731628888,0.348722120444202
"Oligoflexus",0.414396871358001,1.42156207691658
"Chitinibacter",-0.113076698138169,3.06656622644714
"Emticicia",-0.759194763013449,0.510978243025776
"Bacteroides",-0.197967306904626,-0.34009865550085
"Cryptosporangium",-0.290391546321494,-0.0174375659003695
"Vulgatibacter",-0.371317500198248,0.409641043614304
"Pilimelia",-0.622556826595124,-0.0804608002862011
"Craurococcus",2.51760925336063,-0.102226456907431
"Schlegelella",0.275770588323863,0.26668063823723
"Azohydromonas",1.86678677357259,-0.222362195932622
"Rhodobacter",0.0748886200457575,-0.0671333680423563
"Fusobacterium",-0.448297488539206,-0.0644722505851636
"Paucibacter",-0.149514313606435,2.9443430855838
"Pseudenhygromyxa",0.366926472989029,0.101199267839883
"Undibacterium",0.260183779214383,-0.0292561216068782
"Parasegetibacter",0.730310911114399,0.520912844574579
"Haloactinopolyspora",0.948778974281364,0.596291976640837
"Blastochloris",-0.528728104689329,0.0140608482628201
"Pelomonas",-0.323455377206561,0.41476906267036
"Termite Treponema cluster",-0.601279845893403,1.42898041488444
"Methylovirgula",-0.473709058719165,-0.556821505345223
"Herminiimonas",0.192474147371578,0.0564648745364441
"Candidatus Chloroploca",2.09896653620096,-0.144538830897145
"Candidatus Amoebophilus",-0.396220187941139,0.153618060459049
"Sodalis",-0.332132479128877,-0.774967897972575
"Porphyrobacter",1.72490883002617,-0.156694431575581
"Rhodocytophaga",1.17577623069387,-0.0706823144100869
"Tabrizicola",-0.760941598742085,-0.148233299153053
"Petrimonas",-0.601279845893403,1.42898041488444
"Thalassospira",-0.256646079948733,0.837779881897136
"Cohnella",0.243791061112645,0.214672087307099
"Chitinivorax",-0.113076698138169,3.06656622644713
"Salinispira",-0.317021520860763,2.06036125353626
"Albidiferax",0.320477509823578,-0.228119851303681
"Piscinibacter",0.155070223661715,-0.0745315046299689
"Pasteurella",0.105590414253635,-0.191203498105055
"Lachnoclostridium",-0.118374941299796,-0.0692534044177622
"Rufibacter",1.53509913109619,-0.0587911728780911
"Verrucomicrobium",1.48309390856766,0.0241560013495412
"Kineosporia",0.0847306933134912,0.233919157374059
"Xenophilus",0.231025122676724,0.295877793173981
"Knoellia",-0.235440757668274,0.15559881768429
"Leeia",-0.457242666320138,0.421259240855561
"Deinococcus",-0.445042172360036,-0.377105267819547
"Beggiatoa",-0.510059461041041,-0.461645349413078
"Aeromonas",-0.471044474281951,1.85800196158389
"Acidicaldus",-0.364271743456291,0.853173723348226
"Clostridium sensu stricto 8",-0.161580095078505,1.17031872499476
"Fodinicola",-0.205550361115699,1.24540280589257
"Microlunatus",0.0924316851951562,0.298731678148594
"Virgisporangium",0.183435108172869,-0.19718978620696
"Acidocella",-0.291288146807488,-0.312091745388119
"Olivibacter",-0.476215546204862,1.84848513058459
"Robinsoniella",-0.539739384371615,1.04045225379431
"possible genus 02",-0.601279845893402,1.42898041488444
"Treponema",-0.435730784520091,0.997775747847988
"Rubrivivax",1.70686161426707,-0.126588440709165
"Desulfosporosinus",0.599783864868847,0.0765172814621565
"Ruminiclostridium 9",0.893477786288563,0.0367924658247322
"I-8",0.334708124412866,0.129847214013325
"Phreatobacter",-0.101368240487918,-0.00842186962791932
"Acrocarpaspora",-0.00145695795233206,-0.534357187958604
"Enterococcus",0.434920745696287,-0.418414466482762
"Fictibacillus",0.242651736806592,-0.207658902611447
"Rikenellaceae RC9 gut group",1.75060468552497,-0.282584003265633
"Pseudorhodoferax",0.45801977355798,-0.163422393797378
"Prosthecobacter",1.2705104613348,0.144686681484012
"Corynebacterium 1",1.18435355792333,0.303495574849142
"Ruminiclostridium 6",-0.601279845893402,1.42898041488444
"Serratia",-0.201565896156337,1.43763865038372
"Niabella",-0.404477250424709,1.28380242970576
"Elusimicrobium",-0.601279845893402,1.42898041488444
"Tatumella",-0.522051632576679,1.69473658339644
"Zymomonas",1.35850462915826,-0.306579351263799
"Aestuariimicrobium",-0.531725602353443,-0.399516154038257
"Plantactinospora",-0.432518096833796,-0.353117089580758
"Verrucosispora",-0.302420986300578,0.0108213858692443
"Ferritrophicum",-0.315120378730453,0.164462204583008
"Aureimonas",0.213251572844598,0.610069420379935
"Pseudochrobactrum",-0.292310074757066,-0.44725510325065
"Runella",-0.973363066912621,0.162083107742754
"Blautia",0.631816455050047,0.0515918172499492
"Faecalibacterium",-0.25745517333918,-0.476073364957499
"Anaerolinea",1.48215575781126,0.218820438544298
"Cellulosimicrobium",0.621992481809693,0.480141707037941
"OM43 clade",0.416846085010231,-0.119258649788474
"Denitratisoma",0.733873045150025,1.09817906338253
"[Eubacterium] coprostanoligenes group",-0.601279845893402,1.42898041488444
"Cronobacter",-0.486529163176114,1.47161655760674
"Candidatus Symbiothrix",-0.601279845893402,1.42898041488444
"Parvibaculum",0.150583401432817,0.450539980782731
"Oxalicibacterium",-0.284240465611558,-0.466431438440347
"Candidatus Chlorothrix",1.87357082080869,-0.255362420974972
"Demequina",-0.407030668082291,1.00436377684469
"Clostridium sensu stricto 13",-0.0342426492023502,0.0106118165998732
"Lautropia",0.876224164029865,0.0885969985788009
"Algiphilus",2.43438543224124,-0.148899575060944
"Pleomorphomonas",0.936707176368534,-0.246780429917677
"Limnohabitans",1.153449900624,-0.224164939566764
"Prevotellaceae NK3B31 group",2.62579845462056,-0.112562477752703
"Neisseria",1.47725209921578,-0.231468415949909
"Pelagibacterium",-0.180890561700747,2.83909735143488
"Actinotalea",0.183709855424274,1.76114351666015
"Luteibacter",0.127763859535251,1.25578474347668
"Frateuria",-0.230672956710927,1.06684926737177
"Kluyvera",-0.315183770328679,1.54291339616392
"Clostridium sensu stricto 9",-0.312365386973033,0.539313178005365
"Gordonia",-0.370032242352283,0.927180582331989
"Telmatospirillum",-0.301119916738755,0.798920299489217
"bacterium GLA1",-0.353193054216513,2.26114098565132
"Streptosporangium",0.0209897572436207,0.086091334652323
"Staphylococcus",0.517111040734708,0.383430734132367
"Aquipuribacter",1.37010301073128,0.00740230738486635
"Brachybacterium",-0.341962083729809,-0.126443752807654
"Zhizhongheella",0.173982970592223,-0.269736549159805
"Paenisporosarcina",-0.102440656220583,-0.478339527709679
"Streptococcus",-0.358360290887906,0.0358946896753775
"Erysipelatoclostridium",-0.473379832339673,0.863460485484048
"Alicycliphilus",-0.330223840035297,-0.265843963513806
"Angustibacter",-0.432086452296372,0.127243595515782
"Limimonas",1.57317878828352,-0.224474021483653
"Lachnospiraceae NK4A136 group",0.854153027123734,0.0193135874858799
"Helicobacter",1.38053708781598,-0.348958010811585
"Sandaracinobacter",0.230074655139191,-0.244480554714367
"Nibribacter",1.32929864521121,-0.250402668049342
"Glaciimonas",-0.445529551280456,-0.556412259628504
"Rahnella",0.200871102558496,-0.349214960216135
"Mizugakiibacter",-0.571766470324112,-0.41622151941352
"Clostridium sensu stricto 11",-0.484718501928743,0.350597116087987
"Kaistia",-0.410390201505472,0.540022875701592
"Romboutsia",-0.225064646070033,-0.334689149129286
"Oscillochloris",1.06577029819326,-0.142276329429069
"Desulfuromonas",2.1038268381927,-0.0626951208888995
"Gelria",2.62579845462056,-0.112562477752704
"Escherichia-Shigella",0.34033026212027,0.0928104867101022
"Saccharopolyspora",-0.408785759372597,-0.0299252460739455
"Pseudoxanthobacter",-0.234472000250607,-0.682122652063104
"Methylorosula",0.114632715817938,-0.0399703894123902
"Anaerobacterium",0.462103212610636,1.33303351620214
"Candidatus Protochlamydia",-0.0515542466812766,-0.108777338545649
"Lutispora",0.5627289148234,0.62997802973565
"BCf9-17 termite group",-0.601279845893402,1.42898041488444
"Parapusillimonas",-0.601279845893402,1.42898041488444
"Diaminobutyricimonas",-0.428951165956454,0.858545719966341
"Microbacter",-0.601279845893402,1.42898041488444
"Salinispora",-0.471701693379594,0.903043067064604
"Roseococcus",-0.610032676746216,1.1012015791687
"Microbispora",-0.282948148977543,-0.118559075836817
"Agaricicola",0.0537500861167821,1.22213206203239
"Streptacidiphilus",-0.445907410018759,0.507435868083247
"Triticum aestivum (bread wheat)",-0.557063536224829,-0.503934522054623
"Sphaerisporangium",-0.169498252485863,-0.369935892565156
"Frigoribacterium",-0.332435755103619,0.84375338276716
"Mobilitalea",0.120268887948638,2.52027790650756
"Algoriphagus",-0.113076698138169,3.06656622644713
"Phycisphaera",0.565146922592801,1.83409406036896
"Synechococcus",-0.268784009660715,-0.419725606963994
"Actinocatenispora",-0.550582405265725,-0.43438515753262
"Pelosinus",-0.313175911347275,-0.268145010599242
"Pirellula",2.20599479427997,-0.192256357858323
"Syntrophobacter",1.0157148419292,-0.257831286687573
"Desertibacter",2.35896289206821,-0.0870699340913928
"Anaerococcus",2.37334253888877,-0.160487718480621
"Selenomonas 3",2.62579845462056,-0.112562477752702
"C1-B045",0.181259159478123,-0.542027327869457
"Geminicoccus",0.415017220543363,-0.381940182715484
"Erysipelotrichaceae UCG-004",1.18612930888,0.0249785164258044
"Klebsiella",0.59734192208364,0.487468375920448
"Azotobacter",1.58585241234146,-0.0709744229197962
"Solibacillus",0.300952556743165,-0.0577176116944582
"Hahella",1.18612930888,0.0249785164258044
"Candidatus Soleaferrea",-0.880461759531879,0.481041610425873
"Nubsella",-0.601279845893402,1.42898041488444
"Larkinella",-0.601279845893402,1.42898041488444
"Ameyamaea",-0.678076036546281,0.822445176740654
"Simplicispira",0.644756086573771,0.244562026546036
"Gryllotalpicola",-0.601279845893402,1.42898041488444
